county_code,district_code,school_code,educational_option,charter,low_grade,high_grade,enrollment,free_meal_count,f_percent,free_and_reduce_count,fr_percent
49,70607,1,N/A,N/A,,,20,2,0.118,2,0.118
49,70607,121038,District Special Education Consortia School,N,P,Adult,46,17,0.378,25,0.556
49,70607,4930327,Continuation School,N,9,12,91,34,0.405,36,0.429
49,70607,4930400,Traditional,N,9,12,1273,157,0.128,197,0.161
49,70607,4931507,Traditional,N,9,12,585,145,0.255,187,0.329
49,70615,1,N/A,N/A,,,6,2,0.333,2,0.333
49,70615,113506,Traditional,N,K,6,536,383,0.728,448,0.852
49,70615,127662,Traditional,Y,K,12,108,53,0.491,72,0.667
49,70615,6051585,Traditional,N,K,6,429,323,0.773,372,0.89
49,70615,6051593,Traditional,Y,K,6,405,266,0.668,319,0.802
49,70615,6115695,Traditional,N,K,6,426,297,0.705,342,0.812
49,70623,1,N/A,N/A,,,2,0,0,0,0
49,70623,6051619,Traditional,N,K,3,592,101,0.176,122,0.213
49,70623,6098248,Traditional,N,4,6,441,67,0.152,72,0.163
49,70649,125724,Traditional,N,K,K,18,15,0.833,17,0.944
49,70649,6051635,Traditional,Y,K,8,252,132,0.545,167,0.69
49,70656,1,N/A,N/A,,,5,0,0,0,0
49,70656,128983,Community Day School,N,9,10,7,5,0.714,5,0.714
49,70656,4930848,Continuation School,N,9,12,18,5,0.417,5,0.417
49,70656,4930855,Traditional,N,9,12,389,157,0.419,184,0.491
49,70656,6051643,Traditional,N,K,4,559,302,0.554,336,0.617
49,70656,6051650,Traditional,N,5,8,418,207,0.495,236,0.565
49,70672,122440,Traditional,Y,K,6,185,42,0.249,47,0.278
49,70672,6051700,Traditional,N,6,6,9,3,0.333,3,0.333
49,70680,112987,Traditional,Y,2,8,265,100,0.377,119,0.449
49,70680,6051718,Traditional,N,K,1,79,25,0.333,32,0.427
49,70698,6051726,Traditional,N,K,8,28,13,0.464,16,0.571
49,70706,129981,Traditional,N,6,12,116,55,0.487,72,0.637
49,70706,4930053,Continuation School,N,9,12,4,2,0.667,3,1
49,70706,6051734,Traditional,N,K,5,122,62,0.517,78,0.65
49,70714,1,N/A,N/A,,,2,1,0.5,1,0.5
49,70714,126888,Traditional,N,1,1,37,11,0.297,13,0.351
49,70714,6051742,Traditional,Y,K,5,436,53,0.123,65,0.15
49,70714,6051759,Traditional,Y,6,8,255,36,0.141,40,0.157
49,70722,6051767,Traditional,N,K,8,281,158,0.566,183,0.656
49,70730,6051775,Traditional,N,K,1,64,13,0.21,18,0.29
49,70730,6110639,Traditional,Y,2,8,161,60,0.373,72,0.447
49,70730,6120588,Traditional,Y,K,12,477,123,0.268,168,0.366
49,70763,6051809,Traditional,N,K,8,47,35,0.761,44,0.957
49,70789,6051825,Traditional,N,K,6,141,14,0.099,18,0.128
49,70797,107284,Traditional,Y,K,12,638,263,0.428,352,0.572
49,70797,123422,Traditional,N,K,1,41,3,0.073,3,0.073
49,70797,6051833,Traditional,Y,1,6,175,28,0.16,28,0.16
49,70805,1,N/A,N/A,,,1,0,0,0,0
49,70805,105890,Traditional,Y,K,8,126,33,0.262,39,0.31
49,70805,6051841,Traditional,N,K,6,421,191,0.464,224,0.544
49,70805,6051858,Traditional,Y,K,6,414,108,0.261,134,0.324
49,70805,6111066,Traditional,Y,K,6,503,84,0.17,93,0.188
49,70813,1,N/A,N/A,,,1,0,0,0,0
49,70813,6051866,Traditional,N,K,8,84,44,0.53,50,0.602
49,70821,6051874,Traditional,N,K,8,35,8,0.25,9,0.281
49,70839,120584,Traditional,Y,K,12,244,87,0.431,119,0.589
49,70839,6051882,Traditional,N,K,K,79,11,0.145,12,0.158
49,70839,6051890,Traditional,Y,1,8,745,91,0.122,126,0.169
49,70847,1,N/A,N/A,,,2,0,0,0,0
49,70847,119750,Traditional,Y,K,6,162,26,0.165,38,0.241
49,70847,127555,Traditional,Y,K,6,272,108,0.43,133,0.53
49,70847,6051916,Traditional,N,K,6,351,136,0.447,165,0.543
49,70847,6051924,Traditional,Y,K,6,292,67,0.229,88,0.301
49,70847,6072136,Traditional,Y,K,6,387,184,0.508,262,0.724
49,70847,6114755,Traditional,Y,K,6,469,38,0.081,73,0.156
49,70854,1,N/A,N/A,,,5,1,0.2,1,0.2
49,70854,124339,Traditional,Y,6,6,39,3,0.077,8,0.205
49,70854,132357,District Special Education Consortia School,N,P,12,94,37,0.407,46,0.505
49,70854,6051940,Traditional,N,K,6,402,22,0.055,44,0.109
49,70854,6051957,Traditional,N,K,6,235,201,0.855,233,0.991
49,70854,6051965,Traditional,N,K,6,264,129,0.529,158,0.648
49,70854,6051973,Traditional,N,K,6,425,81,0.197,99,0.241
49,70854,6051981,Traditional,Y,K,6,370,60,0.162,99,0.268
49,70854,6051999,Traditional,N,K,6,329,115,0.35,145,0.441
49,70854,6119036,Traditional,Y,K,8,289,35,0.123,58,0.204
49,70862,1,N/A,N/A,,,31,1,0.053,1,0.053
49,70862,128157,Traditional,Y,9,12,76,6,0.353,9,0.529
49,70862,131961,Traditional,Y,7,8,48,20,0.417,28,0.583
49,70862,4930012,Traditional,N,9,12,1683,457,0.276,635,0.384
49,70862,4930103,Continuation School,N,9,12,28,11,0.423,12,0.462
49,70862,4930111,Continuation School,N,9,12,28,13,0.481,20,0.741
49,70862,4930236,Alternative School of Choice,N,7,12,73,14,0.2,27,0.386
49,70862,4935151,Traditional,N,9,12,1354,290,0.22,410,0.311
49,70862,4935862,Continuation School,N,9,12,90,41,0.562,52,0.712
49,70862,6051932,Traditional,Y,K,8,386,38,0.098,54,0.14
49,70862,6060230,Traditional,N,7,8,638,160,0.251,228,0.357
49,70862,6062137,Traditional,N,7,8,884,256,0.29,382,0.432
49,70862,6117337,Community Day School,N,7,9,18,15,0.833,15,0.833
49,70870,101253,Traditional,N,K,6,331,110,0.332,130,0.393
49,70870,106344,Traditional,Y,7,12,95,40,0.44,46,0.505
49,70870,6066344,Traditional,Y,K,6,323,129,0.412,155,0.495
49,70870,6109144,Traditional,Y,K,6,448,187,0.417,238,0.531
49,70870,6113492,Traditional,Y,6,8,218,63,0.289,80,0.367
49,70888,6052013,Traditional,N,K,8,14,13,1,13,1
49,70896,1,N/A,N/A,,,9,0,0,0,0
49,70896,102525,Traditional,Y,K,8,293,67,0.229,87,0.297
49,70896,120980,District Special Education Consortia School,N,P,6,117,53,0.453,71,0.607
49,70896,6052021,Traditional,N,K,6,418,128,0.322,165,0.415
49,70896,6052039,Traditional,Y,K,6,599,220,0.377,276,0.473
49,70896,6052047,Traditional,Y,K,6,447,177,0.396,220,0.492
49,70896,6052054,Traditional,N,K,6,439,37,0.084,48,0.109
49,70896,6052070,Traditional,Y,K,6,411,152,0.37,204,0.496
49,70896,6085229,Traditional,Y,K,6,418,143,0.351,199,0.489
49,70896,6117907,Traditional,N,K,6,420,19,0.045,22,0.052
49,70904,1,N/A,N/A,,,1,0,0,0,0
49,70904,101923,Traditional,Y,K,12,1220,830,0.684,1036,0.853
49,70904,125336,Traditional,N,K,6,418,272,0.68,343,0.858
49,70904,6052088,Traditional,N,K,6,678,515,0.777,592,0.893
49,70904,6052096,Traditional,N,K,6,488,341,0.699,440,0.902
49,70912,113530,Traditional,Y,K,8,363,74,0.204,104,0.287
49,70912,125831,Traditional,Y,K,8,495,56,0.117,81,0.169
49,70912,128074,Traditional,Y,K,8,181,80,0.473,101,0.598
49,70912,6052104,Traditional,N,K,6,494,364,0.749,419,0.862
49,70912,6052112,Traditional,N,K,6,387,305,0.796,347,0.906
49,70912,6052153,Traditional,N,K,6,358,255,0.735,313,0.902
49,70912,6052161,Traditional,N,K,6,428,318,0.754,370,0.877
49,70912,6052179,Traditional,N,K,6,482,93,0.196,117,0.247
49,70912,6052195,Traditional,N,K,6,418,257,0.627,325,0.793
49,70912,6066385,Traditional,N,K,6,539,352,0.672,439,0.838
49,70912,6095459,Traditional,N,K,6,654,97,0.152,137,0.215
49,70912,6108500,Traditional,N,K,6,414,225,0.56,281,0.699
49,70912,6113278,Traditional,Y,K,8,115,19,0.168,19,0.168
49,70912,6116958,Traditional,Y,K,6,94,77,0.828,81,0.871
49,70920,1,N/A,N/A,,,129,10,0.093,10,0.093
49,70920,102533,Traditional,Y,5,6,128,4,0.031,6,0.047
49,70920,108811,Traditional,Y,9,12,41,35,0.946,35,0.946
49,70920,4930145,Continuation School,N,9,12,49,13,0.317,13,0.317
49,70920,4930160,Traditional,N,9,12,1025,540,0.547,645,0.653
49,70920,4930202,Continuation School,N,9,12,66,32,0.525,33,0.541
49,70920,4930210,Continuation School,N,9,12,60,23,0.434,24,0.453
49,70920,4930244,Traditional,N,9,12,1603,207,0.133,261,0.167
49,70920,4934154,Traditional,N,9,12,1624,427,0.272,504,0.321
49,70920,4935292,Traditional,N,9,12,1161,488,0.436,621,0.554
49,70920,4935607,Continuation School,N,9,12,294,89,0.422,99,0.469
49,70920,4936803,Traditional,N,9,12,1988,481,0.249,598,0.309
49,70920,6060255,Traditional,N,7,8,407,270,0.663,327,0.803
49,70920,6060263,Traditional,N,7,8,759,268,0.353,316,0.416
49,70920,6060271,Traditional,N,7,8,908,112,0.123,146,0.161
49,70920,6060289,Traditional,N,7,8,687,255,0.371,310,0.451
49,70920,6068977,Traditional,N,7,8,366,246,0.672,309,0.844
49,70938,1,N/A,N/A,,,3,1,0.333,1,0.333
49,70938,120121,Traditional,Y,K,8,100,20,0.202,30,0.303
49,70938,6052211,Traditional,N,5,8,261,86,0.33,103,0.395
49,70938,6052229,Traditional,N,K,4,270,103,0.398,128,0.494
49,70938,6113039,Traditional,Y,K,8,293,45,0.157,84,0.293
49,70953,1,N/A,N/A,,,16,1,0.067,1,0.067
49,70953,105866,Traditional,Y,K,8,249,55,0.228,78,0.324
49,70953,4930152,Continuation School,N,9,12,55,17,0.347,20,0.408
49,70953,4937256,Traditional,N,9,12,1296,491,0.39,621,0.493
49,70953,6052245,Traditional,N,6,8,557,333,0.598,405,0.727
49,70953,6052252,Traditional,N,K,5,229,151,0.671,175,0.778
49,70953,6052260,Traditional,N,K,5,434,252,0.597,319,0.756
49,70953,6052278,Traditional,N,K,5,336,164,0.488,212,0.631
49,70953,6052286,Traditional,N,K,5,430,99,0.23,147,0.342
49,70953,6052294,Traditional,N,K,5,375,226,0.612,289,0.783
49,70953,6111678,Traditional,Y,K,8,218,59,0.271,69,0.317
49,70953,6119069,Traditional,N,6,8,415,138,0.333,188,0.453
49,70961,1,N/A,N/A,,,1,0,0,0,0
49,70961,4930319,Traditional,Y,K,12,226,14,0.063,16,0.072
49,70961,4930350,Traditional,Y,K,8,278,41,0.15,47,0.172
49,70961,6052302,Traditional,Y,6,8,320,39,0.122,54,0.169
49,70961,6093140,Traditional,N,K,5,431,82,0.195,101,0.24
49,70979,6052310,Traditional,N,K,6,157,69,0.442,83,0.532
49,70995,1,N/A,N/A,,,1,0,0,0,0
49,70995,6110324,Traditional,N,K,6,436,55,0.126,79,0.181
49,70995,6114409,Traditional,N,K,6,471,49,0.107,65,0.142
49,71001,6052336,Traditional,N,K,6,179,34,0.198,48,0.279
49,71019,6052344,Traditional,N,K,6,235,36,0.164,41,0.187
49,71035,1,N/A,N/A,,,1,1,1,1,1
49,71035,6052377,Traditional,Y,K,8,517,288,0.565,366,0.718
49,71035,6096721,Traditional,N,K,6,557,249,0.455,336,0.614
49,71035,6111868,Traditional,N,K,6,563,349,0.635,437,0.795
49,73882,1,N/A,N/A,,,42,8,0.242,8,0.242
49,73882,123786,Traditional,Y,9,12,175,32,0.188,54,0.318
49,73882,127092,Traditional,Y,K,12,300,55,0.191,60,0.208
49,73882,128330,Traditional,N,K,2,124,47,0.402,59,0.504
49,73882,128348,Traditional,N,6,8,495,250,0.505,297,0.6
49,73882,4930046,Continuation School,N,9,12,52,19,0.373,22,0.431
49,73882,4930384,Alternative School of Choice,N,9,12,342,34,0.101,37,0.109
49,73882,4935482,Traditional,N,9,12,1426,348,0.25,420,0.302
49,73882,6051676,Traditional,N,K,2,281,196,0.742,225,0.852
49,73882,6051692,Traditional,N,3,5,275,177,0.644,209,0.76
49,73882,6060669,Traditional,N,K,8,424,256,0.617,301,0.725
49,73882,6097059,Traditional,N,K,5,547,139,0.262,198,0.373
49,73882,6099246,Traditional,N,K,5,516,130,0.258,147,0.292
49,73882,6109169,Traditional,N,K,5,599,206,0.35,254,0.431
49,73882,6112981,Traditional,N,6,8,774,185,0.239,243,0.314
49,75358,1,N/A,N/A,,,20,2,0.111,2,0.111
49,75358,114934,Traditional,Y,K,8,86,12,0.14,18,0.209
49,75358,121236,District Special Education Consortia School,N,6,12,44,10,0.27,16,0.432
49,75358,4930228,Traditional,N,9,12,1712,375,0.226,487,0.294
49,75358,4930269,Continuation School,N,9,12,79,36,0.563,39,0.609
49,75358,6052351,Traditional,N,6,8,945,286,0.303,345,0.365
49,75358,6052369,Traditional,Y,K,8,1081,409,0.378,514,0.475
49,75358,6107221,Traditional,N,4,5,459,146,0.318,164,0.357
49,75358,6110993,Traditional,N,K,1,474,160,0.371,183,0.425
49,75358,6116024,Traditional,N,2,3,449,150,0.334,170,0.379
49,75390,1,N/A,N/A,,,12,2,0.182,2,0.182
49,75390,124230,Traditional,Y,K,5,284,84,0.296,98,0.345
49,75390,4930251,Continuation School,N,9,12,14,5,0.417,5,0.417
49,75390,4932554,Traditional,N,9,12,616,193,0.322,232,0.387
49,75390,6051791,Traditional,N,K,5,382,232,0.639,284,0.782
49,75390,6060222,Traditional,N,6,8,366,159,0.434,206,0.563
50,10504,117457,Traditional,Y,K,8,917,302,0.329,419,0.457
50,10504,129023,County Community School,Y,9,12,380,2,0.333,2,0.333
50,10504,131235,County Community School,N,6,12,229,193,0.941,199,0.971
50,10504,5030069,Juvenile Court School,N,K,12,87,80,1,80,1
50,10504,5030085,County Community School,N,9,12,119,87,0.77,97,0.858
50,10504,5030226,County Community School,N,9,12,152,103,0.811,104,0.819
50,10504,5030234,Traditional,Y,9,12,189,60,0.321,76,0.406
50,10504,6069546,Special Education School,N,K,12,269,155,0.603,177,0.689
50,71043,1,N/A,N/A,,,37,17,0.5,17,0.5
50,71043,107128,Traditional,Y,K,8,422,133,0.315,184,0.436
50,71043,107136,Traditional,Y,9,12,138,12,0.088,17,0.124
50,71043,108076,Traditional,N,9,12,1834,1246,0.712,1457,0.833
50,71043,109074,Traditional,N,K,6,488,339,0.717,398,0.841
50,71043,109082,Traditional,N,K,6,683,510,0.763,599,0.897
50,71043,109090,Traditional,N,K,6,672,436,0.649,533,0.793
50,71043,110734,Traditional,N,K,6,649,402,0.632,483,0.759
50,71043,112292,Traditional,Y,K,5,407,177,0.444,221,0.554
50,71043,123679,Traditional,N,7,8,630,435,0.69,528,0.838
50,71043,127613,Traditional,N,K,6,384,217,0.565,270,0.703
50,71043,129106,Traditional,N,K,6,179,109,0.609,133,0.743
50,71043,5030168,Alternative School of Choice,N,K,12,158,91,0.722,99,0.786
50,71043,5030200,Continuation School,N,9,12,184,110,0.71,122,0.787
50,71043,5030879,Traditional,N,9,12,1738,1056,0.646,1291,0.79
50,71043,6052427,Traditional,N,K,6,673,476,0.719,554,0.837
50,71043,6052435,Traditional,N,K,6,607,493,0.833,546,0.922
50,71043,6052443,Traditional,N,K,6,585,496,0.863,533,0.927
50,71043,6052450,Traditional,N,K,6,646,521,0.827,582,0.924
50,71043,6052468,Traditional,N,K,6,446,368,0.825,401,0.899
50,71043,6085013,Traditional,N,7,8,679,513,0.756,599,0.882
50,71043,6108435,Traditional,N,K,6,663,401,0.616,482,0.74
50,71043,6112338,Traditional,N,K,6,637,387,0.624,473,0.763
50,71043,6112346,Traditional,N,7,8,717,522,0.728,614,0.856
50,71043,6120828,Traditional,Y,K,12,13,5,0.385,5,0.385
50,71050,1,N/A,N/A,,,2,2,1,2,1
50,71050,6052484,Traditional,N,K,5,414,321,0.803,337,0.843
50,71050,6052492,Traditional,N,6,8,199,148,0.744,161,0.809
50,71068,1,N/A,N/A,,,1,0,0,0,0
50,71068,132662,Traditional,Y,K,5,494,261,0.541,311,0.645
50,71068,5030267,Traditional,Y,K,12,274,114,0.456,122,0.488
50,71068,5031521,Traditional,N,9,12,269,103,0.398,135,0.521
50,71068,6071575,Traditional,N,6,8,238,109,0.458,138,0.58
50,71076,1,N/A,N/A,,,9,2,0.222,2,0.222
50,71076,101493,Traditional,N,7,8,596,399,0.669,477,0.8
50,71076,6052518,Traditional,N,K,6,404,317,0.785,347,0.859
50,71076,6093504,Traditional,N,K,6,523,408,0.808,460,0.911
50,71076,6098180,Traditional,N,K,6,516,309,0.599,401,0.777
50,71076,6107932,Traditional,N,K,6,521,315,0.623,405,0.8
50,71076,6111892,Traditional,N,K,6,480,282,0.604,331,0.709
50,71084,120089,Traditional,Y,K,8,115,9,0.078,9,0.078
50,71084,6052534,Traditional,N,K,8,22,4,0.182,4,0.182
50,71092,1,N/A,N/A,,,1,0,0,0,0
50,71092,6052542,Traditional,N,K,8,810,359,0.452,432,0.544
50,71092,6112965,Traditional,Y,K,12,331,61,0.185,131,0.397
50,71100,6052559,Traditional,Y,K,5,304,92,0.303,137,0.451
50,71100,6112627,Traditional,Y,K,8,571,81,0.142,172,0.301
50,71100,6116388,Traditional,Y,6,8,186,64,0.344,75,0.403
50,71134,6052591,Traditional,N,K,5,523,411,0.793,479,0.925
50,71134,6113286,Traditional,Y,K,12,336,52,0.16,83,0.255
50,71134,6119002,Traditional,N,6,8,240,172,0.717,210,0.875
50,71142,6052609,Traditional,N,K,8,91,18,0.198,24,0.264
50,71167,1,N/A,N/A,,,32,14,0.438,14,0.438
50,71167,6052625,Traditional,N,K,6,378,272,0.72,306,0.81
50,71167,6052633,Traditional,N,K,6,1015,940,0.926,989,0.974
50,71167,6052641,Traditional,N,K,6,724,630,0.894,681,0.966
50,71167,6052658,Traditional,N,K,6,386,329,0.852,361,0.935
50,71167,6052666,Traditional,N,K,6,413,176,0.426,203,0.492
50,71167,6052674,Traditional,N,K,6,365,261,0.715,297,0.814
50,71167,6052682,Traditional,N,K,6,775,695,0.897,749,0.966
50,71167,6052690,Traditional,N,K,6,890,844,0.948,879,0.988
50,71167,6052708,Traditional,N,K,6,562,320,0.569,364,0.648
50,71167,6052716,Traditional,N,K,6,358,316,0.883,330,0.922
50,71167,6052724,Traditional,N,K,6,526,401,0.762,446,0.848
50,71167,6052740,Traditional,N,7,8,716,456,0.637,519,0.725
50,71167,6052765,Traditional,N,7,8,755,673,0.891,732,0.97
50,71167,6052773,Traditional,N,K,6,812,741,0.924,783,0.976
50,71167,6052781,Traditional,N,K,6,364,355,0.975,360,0.989
50,71167,6052799,Traditional,N,K,6,402,386,0.96,399,0.993
50,71167,6052807,Traditional,N,7,8,775,478,0.617,557,0.719
50,71167,6052815,Traditional,N,K,6,541,309,0.571,370,0.684
50,71167,6052823,Traditional,N,K,6,531,480,0.934,501,0.975
50,71167,6052849,Traditional,N,K,6,617,559,0.906,602,0.976
50,71167,6052872,Traditional,N,K,6,245,208,0.849,224,0.914
50,71167,6093512,Traditional,N,K,6,542,239,0.473,293,0.58
50,71167,6097752,Traditional,N,K,6,395,82,0.208,108,0.273
50,71167,6105670,Traditional,N,K,6,645,587,0.91,624,0.967
50,71167,6107023,Traditional,N,K,6,651,432,0.664,537,0.825
50,71167,6110068,Traditional,N,7,8,857,763,0.89,824,0.961
50,71175,1,N/A,N/A,,,47,4,0.111,4,0.111
50,71175,110593,Traditional,N,9,12,2407,747,0.32,1000,0.429
50,71175,120212,Traditional,Y,6,12,334,139,0.419,187,0.563
50,71175,121129,Traditional,N,9,12,2205,725,0.34,974,0.456
50,71175,5030010,Traditional,N,9,12,1716,624,0.383,787,0.483
50,71175,5030135,Traditional,N,9,12,1747,1143,0.683,1307,0.781
50,71175,5031380,Traditional,N,9,12,1661,1074,0.682,1226,0.779
50,71175,5031802,Traditional,N,9,12,2026,1183,0.603,1343,0.685
50,71175,5034905,Traditional,N,9,12,2450,1598,0.677,1836,0.778
50,71175,5034913,Continuation School,N,9,12,507,297,0.732,312,0.768
50,71209,112383,Traditional,Y,K,8,115,65,0.57,70,0.614
50,71209,6052914,Traditional,N,K,8,62,32,0.516,33,0.532
50,71217,1,N/A,N/A,,,7,4,0.571,5,0.714
50,71217,110080,Traditional,N,K,5,793,431,0.545,500,0.632
50,71217,118927,Traditional,N,K,8,711,485,0.682,561,0.789
50,71217,131037,Special Education School,N,Adult,Adult,8,0,0,0,0
50,71217,133124,Alternative School of Choice,N,K,12,57,26,0.531,26,0.531
50,71217,5030127,Continuation School,N,9,12,97,58,0.829,61,0.871
50,71217,5036256,Traditional,N,9,12,1715,947,0.563,1138,0.677
50,71217,6052922,Traditional,Y,K,5,278,240,0.863,257,0.924
50,71217,6052948,Traditional,N,K,5,568,411,0.724,476,0.838
50,71217,6052955,Traditional,N,K,5,637,437,0.733,496,0.832
50,71217,6060297,Traditional,N,6,8,1160,749,0.646,873,0.753
50,71233,121525,Traditional,Y,K,8,41,18,0.439,20,0.488
50,71233,6053011,Traditional,N,K,8,82,42,0.519,45,0.556
50,71266,1,N/A,N/A,,,8,3,0.429,3,0.429
50,71266,120063,Traditional,Y,K,8,157,75,0.503,101,0.678
50,71266,6053037,Traditional,N,K,5,366,259,0.734,310,0.878
50,71266,6106934,Traditional,N,K,5,527,254,0.49,323,0.624
50,71266,6113823,Traditional,N,K,5,561,294,0.533,387,0.701
50,71266,6120844,Traditional,N,6,8,883,478,0.541,583,0.66
50,71274,121558,Traditional,Y,K,8,116,71,0.612,90,0.776
50,71274,6053045,Traditional,N,K,8,42,28,0.757,30,0.811
50,71282,1,N/A,N/A,,,2,1,0.5,1,0.5
50,71282,105700,Traditional,N,K,6,578,236,0.414,278,0.488
50,71282,6053060,Traditional,N,K,6,618,477,0.794,523,0.87
50,71282,6053078,Traditional,N,K,6,377,159,0.43,173,0.468
50,71282,6067250,Traditional,N,7,8,707,373,0.528,424,0.6
50,71282,6098297,Traditional,N,K,6,509,366,0.744,412,0.837
50,71282,6108302,Traditional,N,K,6,614,291,0.486,353,0.589
50,71290,1,N/A,N/A,,,27,13,0.481,13,0.481
50,71290,108761,Traditional,N,6,8,906,278,0.307,350,0.386
50,71290,113795,Traditional,N,K,5,844,256,0.308,357,0.429
50,71290,113803,Traditional,N,K,5,599,203,0.339,251,0.419
50,71290,118125,Traditional,Y,K,5,267,55,0.208,81,0.307
50,71290,6053086,Traditional,N,K,5,475,221,0.494,260,0.582
50,71290,6053094,Traditional,N,6,8,985,528,0.536,636,0.646
50,71290,6053102,Traditional,N,K,5,452,240,0.531,282,0.624
50,71290,6053110,Traditional,N,K,5,302,220,0.728,251,0.831
50,71290,6053128,Traditional,N,K,5,404,263,0.651,299,0.74
50,71290,6071583,Traditional,N,K,5,429,316,0.754,350,0.835
50,71290,6095517,Traditional,N,K,5,513,218,0.425,256,0.499
50,71290,6111009,Traditional,N,K,5,557,261,0.495,318,0.603
50,71290,6111017,Traditional,N,6,8,1035,327,0.316,417,0.403
50,71290,6120430,Traditional,N,K,5,689,176,0.255,233,0.338
50,71324,6053201,Traditional,N,K,8,147,70,0.476,76,0.517
50,73601,1,N/A,N/A,,,1,1,1,1,1
50,73601,101188,Traditional,N,K,5,337,210,0.667,230,0.73
50,73601,124073,Traditional,N,K,5,449,230,0.512,295,0.657
50,73601,5030036,Continuation School,N,9,12,33,12,0.429,12,0.429
50,73601,5030184,Alternative School of Choice,N,K,12,1,1,1,1,1
50,73601,5030333,Community Day School,N,7,12,6,4,0.667,4,0.667
50,73601,5035902,Traditional,N,9,12,797,314,0.409,385,0.501
50,73601,6025712,Traditional,N,K,5,147,54,0.367,71,0.483
50,73601,6025753,Traditional,N,K,5,477,300,0.629,372,0.78
50,73601,6025761,Traditional,N,6,8,692,310,0.448,377,0.545
50,75549,1,N/A,N/A,,,2,0,0,0,0
50,75549,101030,Traditional,N,4,5,304,173,0.569,197,0.648
50,75549,116848,Community Day School,N,8,12,9,6,0.667,6,0.667
50,75549,5032651,Traditional,N,9,12,712,235,0.342,276,0.401
50,75549,5032669,Continuation School,N,9,12,29,15,0.625,16,0.667
50,75549,6052567,Traditional,N,6,8,482,237,0.492,272,0.564
50,75549,6052575,Traditional,N,K,3,583,316,0.562,359,0.639
50,75556,1,N/A,N/A,,,13,2,0.222,2,0.222
50,75556,112573,Continuation School,N,10,12,61,41,0.837,42,0.857
50,75556,113852,Traditional,Y,K,8,565,289,0.525,369,0.67
50,75556,118810,Traditional,N,K,5,465,335,0.731,361,0.788
50,75556,5036850,Traditional,N,9,12,671,390,0.599,483,0.742
50,75556,6052971,Traditional,N,K,5,565,437,0.8,481,0.881
50,75556,6052989,Traditional,N,6,8,514,381,0.741,436,0.848
50,75564,1,N/A,N/A,,,13,4,0.333,4,0.333
50,75564,107979,Traditional,N,K,6,691,265,0.391,313,0.462
50,75564,5030176,Traditional,Y,7,12,51,11,0.22,11,0.22
50,75564,5030192,Alternative School of Choice,N,7,12,30,11,0.478,11,0.478
50,75564,5031950,Continuation School,N,9,12,88,40,0.494,44,0.543
50,75564,5035654,Traditional,N,9,12,1605,411,0.263,474,0.303
50,75564,6052880,Traditional,N,K,6,525,284,0.541,315,0.6
50,75564,6052898,Traditional,N,K,6,883,257,0.296,298,0.343
50,75564,6052906,Traditional,N,7,8,782,255,0.326,287,0.367
50,75564,6100390,Traditional,N,K,6,632,315,0.509,348,0.562
50,75572,1,N/A,N/A,,,1,1,1,1,1
50,75572,117689,Continuation School,N,9,12,45,26,0.65,29,0.725
50,75572,117770,Traditional,N,4,6,365,265,0.726,315,0.863
50,75572,118513,Traditional,N,K,3,558,393,0.736,442,0.828
50,75572,5030259,Traditional,N,9,12,576,294,0.534,362,0.657
50,75572,5030317,Traditional,Y,K,12,2100,687,0.336,888,0.435
50,75572,6053219,Traditional,N,7,8,232,154,0.664,179,0.772
50,75739,1,N/A,N/A,,,26,13,0.542,13,0.542
50,75739,108175,Traditional,N,K,6,823,247,0.305,328,0.404
50,75739,114561,Traditional,N,K,6,910,142,0.156,228,0.251
50,75739,124669,Traditional,Y,K,12,114,34,0.312,34,0.312
50,75739,131185,Traditional,Y,7,12,115,98,0.916,102,0.953
50,75739,5030283,Traditional,N,9,12,2185,847,0.395,1116,0.521
50,75739,5036884,Continuation School,N,9,12,197,127,0.702,147,0.812
50,75739,5037700,Traditional,N,9,12,2198,1084,0.503,1304,0.605
50,75739,6053136,Traditional,N,7,8,1329,667,0.502,814,0.612
50,75739,6053151,Traditional,N,K,6,712,498,0.712,578,0.827
50,75739,6053169,Traditional,N,K,6,750,558,0.756,656,0.889
50,75739,6053177,Traditional,N,K,6,829,395,0.483,464,0.568
50,75739,6053185,Traditional,N,K,6,1029,516,0.511,641,0.635
50,75739,6053193,Traditional,N,K,6,636,541,0.868,593,0.952
50,75739,6102743,Traditional,N,K,6,661,370,0.57,455,0.701
50,75739,6115208,Traditional,N,K,6,866,375,0.446,437,0.52
50,75739,6118814,Traditional,N,7,8,711,353,0.496,432,0.608
51,10512,114207,County Community School,N,7,12,112,58,0.744,66,0.846
51,10512,6069454,Special Education School,N,K,12,323,175,0.639,196,0.715
51,71357,6053235,Traditional,N,K,8,466,178,0.394,250,0.553
51,71365,6053243,Traditional,N,K,8,146,72,0.5,76,0.528
51,71373,5132758,Traditional,N,9,12,284,94,0.338,115,0.414
51,71381,6053250,Traditional,N,K,8,477,104,0.221,131,0.278
51,71399,5130059,Continuation School,N,9,12,24,17,0.739,19,0.826
51,71399,5130067,Alternative School of Choice,N,K,12,24,15,0.682,16,0.727
51,71399,5135256,Traditional,N,9,12,506,302,0.605,370,0.741
51,71399,6053268,Traditional,N,K,8,112,45,0.405,73,0.658
51,71399,6053276,Traditional,N,5,8,505,356,0.705,434,0.859
